State,LGA,Ward,PU-Code,PU-Name,Latitude,Longitude,Accredited_Voters,Registered_Voters,Results_Found,Transcription_Count,Result_Sheet_Stamped,Result_Sheet_Corrected,Result_Sheet_Invalid,Result_Sheet_Unclear,Result_Sheet_Unsigned,APC,LP,PDP,NNPP,Results_File,Outlier Score
ANAMBRA,AWKA SOUTH,NIBO  I,04-07-14-004,UMUNNAKWE HALL I,6.2220043,7.0821162,103,265,True,-1,False,False,False,False,UNKNOWN,5,91,2,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/07/ward/14/pu/004/004-1677402935.pdf,39.54716981132075
ANAMBRA,IDEMILI-SOUTH,OJOTO,04-11-12-037,CENTRAL SCHOOL II OJOTO UNO,6.0641892,6.8645856,3,12,True,-1,False,False,False,False,UNKNOWN,0,2,1,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3182/ward/18423/pu/121878/121878-1677740204.pdf,39.5
ANAMBRA,IHALA,AMAMU  I,04-12-01-024,UMUNNAMEHI COMM. SCH. III,5.8516439,6.8511814,16,59,True,-1,True,False,False,False,UNKNOWN,0,16,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3183/ward/18424/pu/121889/121889-1677638845.pdf,39.461538461538474
ANAMBRA,ANAMBRA WEST,UMUOBA - ANAM,04-04-10-014,AKPAKA PUBLIC SQUARE,6.4901675,6.7922355,38,222,True,-1,False,True,False,False,UNKNOWN,1,36,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/9090/result_165671_1677588403_thumb.jpg,39.46153846153846
ANAMBRA,EKWUSIGO,OZUBULU  II,04-09-07-003,EZEACHUGHA III,5.9565942,6.8511814,75,269,True,-1,False,False,False,False,UNKNOWN,0,75,2,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/10024/result_166800_1678037494_thumb.jpg,39.421052631578945
ANAMBRA,NNEWI NORTH,NNEWI-ICHI  II,04-14-02-016,OKWUEZEMEWI HALL VII,6.0136533,6.9101806,140,724,True,-1,False,False,False,False,UNKNOWN,0,139,0,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/11125/result_168203_1677768058_thumb.jpg,39.37500000000001
ANAMBRA,AGUATA,UGA  I,04-01-16-021,UGWUNWAOCHA SQUARE  III,6.0085842,7.1009488,67,214,True,-1,False,False,False,False,UNKNOWN,0,64,1,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/16/pu/021/021-1677370083.pdf,39.35416666666667
ANAMBRA,AGUATA,ACHINA  II,04-01-02-006,AMANWAFOR SQUARE  II,6.0085842,7.1009488,69,202,True,-1,False,True,False,False,UNKNOWN,0,63,2,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/02/pu/006/006-1677413223.pdf,39.354166666666664
ANAMBRA,ORUMBA  SOUTH,UMUOMAKU,04-20-18-007,UMUNGADA VILLAGE SQUARE,5.999404,7.2005806,72,284,True,-1,False,False,False,False,UNKNOWN,0,59,6,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/20/ward/18/pu/007/007-1677359723.pdf,39.3448275862069
ANAMBRA,DUNUKOFIA,IFITEDUNU  I,04-08-02-005,AGUORJI P/S II,6.2009693,6.9786326,148,610,True,-1,False,True,False,False,UNKNOWN,1,142,0,1,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3179/ward/18375/pu/9811/9811-1677518775.pdf,39.33898305084745
ANAMBRA,EKWUSIGO,OZUBULU  III,04-09-08-015,UMUEZENA HALL I,5.9592535,6.848501,79,251,True,-1,False,False,False,False,UNKNOWN,1,76,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/09/ward/08/pu/015/015-1677421283.pdf,39.31578947368421
ANAMBRA,NJIKOKA,NIMO  IV,04-13-18-012,AMAOKOLO SQUARE I,6.178444,6.9880335,81,256,True,-1,False,False,False,False,UNKNOWN,0,81,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3184/ward/18461/pu/11100/11100-1677684358.pdf,39.26573426573426
ANAMBRA,AGUATA,NKPOLOGWU,04-01-14-009,ISIOJI HALL,6.0085842,7.1009488,77,213,True,-1,False,False,False,False,UNKNOWN,1,66,8,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/14/pu/009/009-1677368555.pdf,39.137499999999996
ANAMBRA,ANAOCHA,AKWAEZE,04-05-12-007,A.Y.C. HALL I,6.0964302,7.0175879,66,235,True,-1,False,False,False,False,UNKNOWN,0,58,0,1,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3176/ward/18332/pu/9282/9282-1677639864.pdf,39.12698412698413
ANAMBRA,ONITSHA-NORTH,INLAND TOWN VII,04-17-09-023,OPEN SPACE BESIDE 89 ORAIFITE/EKWULUMMIRI,6.1263337,6.8043929,84,118,True,-1,False,False,False,False,UNKNOWN,0,84,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/17/ward/09/pu/023/023-1677358797.pdf,39.09090909090909
ANAMBRA,AWKA SOUTH,AWKA  III,04-07-07-012,EZINDICHIE SQUARE III (OPEN SPACE BESIDE EZINDICHIE HALL),6.2116033,7.0713572,94,166,True,-1,True,True,False,False,UNKNOWN,0,88,1,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3178/ward/18360/pu/121541/121541-1677537346.pdf,39.06140350877194
ANAMBRA,AWKA SOUTH,AWKA  I,04-07-05-005,UMUORAMMA SQUARE III,6.2132848,7.0818989,180,678,True,-1,False,False,False,False,UNKNOWN,0,161,0,2,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/9581/result_166226_1677507174_thumb.jpg,39.03809523809523
ANAMBRA,ANAOCHA,ADAZI ANI I,04-05-01-003,"COMMUNITY PRY. SCHOOL, ADAZI ANI I",6.1234015,7.0476007,123,585,True,-1,False,False,False,False,UNKNOWN,3,115,1,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/05/ward/01/pu/003/003-1677377413.pdf,39.0
ANAMBRA,ONITSHA-NORTH,WATER-SIDE CENTRAL  II,04-17-14-010,Y.W.C.A III,6.1623902,6.8029489,118,450,True,-1,False,False,False,False,UNKNOWN,4,107,1,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3188/ward/18521/pu/12071/12071-1677758005.pdf,38.94
ANAMBRA,NNEWI SOUTH,UNUBI,04-15-19-019,UNITY P/S V,5.960165,6.9853474,93,396,True,-1,True,False,False,False,UNKNOWN,0,87,2,1,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/15/ward/19/pu/019/019-1677364355.pdf,38.90625
ANAMBRA,NJIKOKA,ENUGWU-AGIDI  I,04-13-07-005,EBE ISIOGWUGWU SQUARE I,6.178444,6.9880335,86,281,True,-1,False,False,False,False,UNKNOWN,2,79,3,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/13/ward/07/pu/005/005-1677409059.pdf,38.88811188811188
ANAMBRA,ANAMBRA EAST,NANDO  II,04-03-07-004,AMAOWELEOKA PUB. SQUARE I,6.3092973,6.8672668,60,235,True,-1,False,False,False,False,UNKNOWN,1,51,0,1,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3174/ward/18302/pu/8819/8819-1677603532.pdf,38.80310880829016
ANAMBRA,ONITSHA -SOUTH,FEGGE I,04-18-04-019,"TOWNSHIP PRIMARY SCHOOL V, FRONT OF LIBRARY.",6.1363826,6.7761686,77,108,True,-1,False,False,False,False,UNKNOWN,0,77,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3189/ward/18526/pu/122300/122300-1677647848.pdf,38.79503105590063
ANAMBRA,NNEWI NORTH,URUAGU  I,04-14-08-015,URUAGU C/S II,6.0228019,6.9142052,103,343,True,-1,False,False,False,False,UNKNOWN,3,94,2,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/14/ward/08/pu/015/015-1677398475.pdf,38.76470588235295
ANAMBRA,AWKA SOUTH,UMUAWULU,04-07-20-008,CENTRAL SCHOOL I,6.2212592,7.0827159,168,647,True,-1,False,False,False,False,UNKNOWN,0,164,1,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/07/ward/20/pu/008/008-1677411916.pdf,38.697247706422026
ANAMBRA,ANAMBRA EAST,UMULERI  II,04-03-14-001,AKWETE PUBLIC SQUARE I,6.3092973,6.8672668,139,555,True,-1,False,False,False,False,UNKNOWN,1,122,1,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/8897/result_165473_1677489562_thumb.jpg,38.67875647668394
ANAMBRA,OYI,NTEJE  III,04-21-07-001,IRUOYIM VILLAGE SQUARE,6.2208997,6.9369559,171,719,True,-1,False,False,False,False,UNKNOWN,1,148,5,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/21/ward/07/pu/001/001-1677370743.pdf,38.64670658682635
ANAMBRA,ONITSHA -SOUTH,ODOAKPU VI,04-18-16-006,EZENWA/NEW MARKET ROAD II,6.1508489,6.7782594,96,482,True,-1,False,False,False,False,UNKNOWN,0,93,2,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3189/ward/18538/pu/12263/12263-1677556739.pdf,38.64285714285715
ANAMBRA,ONITSHA -SOUTH,ODOAKPU  I,04-18-11-010,C.K.C. PRIMARY SCHOOL IV,6.1428522,6.7908198,164,766,True,-1,False,False,False,False,UNKNOWN,0,159,4,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3189/ward/18533/pu/12205/12205-1677534112.pdf,38.64150943396226
ANAMBRA,OGBARU,OKPOKO V,04-16-13-028,OPEN SPACE ADJACENT PETER VENTURE,5.9213455,6.7279918,35,70,True,-1,False,False,False,False,UNKNOWN,0,35,0,0,https://docs.inecelectionresults.net/elections_prod/1292/122135-1677877350.pdf,38.63414634146341
ANAMBRA,ONITSHA-NORTH,WATER-SIDE CENTRAL  1,04-17-13-011,OREZE PRY. SCHOOL IV,6.1623902,6.8029489,115,562,True,-1,False,False,False,False,UNKNOWN,0,106,4,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/17/ward/13/pu/011/011-1677361749.pdf,38.57999999999999
ANAMBRA,ORUMBA NORTH,AWGBU  I,04-19-06-014,AKIDI SQUARE,6.0543288,7.2194466,125,313,True,-1,False,False,False,False,UNKNOWN,0,116,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/19/ward/06/pu/014/014-1677387398.pdf,38.52857142857143
ANAMBRA,ANAMBRA EAST,NSUGBE I,04-03-09-011,ILO UMUAKOSIAM,6.3092973,6.8672668,53,95,True,-1,False,False,False,False,UNKNOWN,0,52,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3174/ward/18304/pu/121433/121433-1677603981.pdf,38.51295336787564
ANAMBRA,ANAMBRA WEST,IFITE-ANAM,04-04-02-010,UMUKWA SQUARE,6.4901675,6.7922355,106,353,True,-1,False,False,False,False,UNKNOWN,0,106,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3175/ward/18312/pu/8972/8972-1677606192.pdf,38.37692307692307
ANAMBRA,ORUMBA NORTH,UFUMA  II,04-19-18-015,G.H.S. UFUMA,6.0809781,7.1924968,134,546,True,-1,True,False,False,False,UNKNOWN,0,122,2,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/19/ward/18/pu/015/015-1677382823.pdf,38.333333333333336
ANAMBRA,OYI,NTEJE  V,04-21-09-001,AMA OKPO ORUKABIA SQUARE,6.2537012,6.9227386,109,1388,True,-1,False,False,False,False,UNKNOWN,0,89,9,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/21/ward/09/pu/001/001-1677378307.pdf,38.333333333333336
ANAMBRA,ANAOCHA,AGULU   IV,04-05-10-001,NWANCHI PRY. SCHOOL I,6.0619892,7.0364022,119,296,True,-1,False,False,False,False,UNKNOWN,1,115,1,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/05/ward/10/pu/001/001-1677391578.pdf,38.33333333333332
ANAMBRA,NNEWI SOUTH,EZINIFITE - I,04-15-08-009,AWOR HALL II,5.960165,6.9853474,88,592,True,-1,False,True,False,False,UNKNOWN,0,88,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/15/ward/08/pu/009/009-1677388158.pdf,38.28125
ANAMBRA,ORUMBA NORTH,UFUMA  I,04-19-17-025,EZINWOKOLO SQUARE I,6.0543288,7.2194466,49,162,True,-1,False,False,False,False,UNKNOWN,0,47,1,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/19/ward/17/pu/025/025-1677387397.pdf,38.20000000000001
ANAMBRA,ORUMBA NORTH,AWGBU  II,04-19-07-020,NDIAGUABO KDT,6.0543288,7.2194466,51,150,True,-1,False,False,False,False,UNKNOWN,0,46,2,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/19/ward/07/pu/020/020-1677395152.pdf,38.2
ANAMBRA,ORUMBA NORTH,UFUMA  II,04-19-18-014,EZI AKPU UMUAGU II,6.0543288,7.2194466,53,228,True,-1,False,False,False,False,UNKNOWN,0,48,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/19/ward/18/pu/014/014-1677384153.pdf,38.199999999999996
ANAMBRA,ORUMBA NORTH,AWGBU  II,04-19-07-005,SEINONO KDT  (EBEUKPA ISIAKPU) II,6.0543288,7.2194466,49,182,True,-1,False,False,False,False,UNKNOWN,1,47,1,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/19/ward/07/pu/005/005-1677381790.pdf,38.19285714285715
ANAMBRA,ANAOCHA,NRI  II,04-05-18-006,EZUMEZU DIODO SQUARE I,6.0964302,7.0175879,64,232,True,-1,False,False,False,False,UNKNOWN,0,58,2,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/05/ward/18/pu/006/006-1677390318.pdf,38.182539682539684
ANAMBRA,DUNUKOFIA,NAWGU  I,04-08-04-002,IRUKA P/S II,6.2009693,6.9786326,81,330,True,-1,False,False,False,False,UNKNOWN,0,78,0,1,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3179/ward/18377/pu/9831/9831-1677517593.pdf,38.17796610169492
ANAMBRA,IHALA,OKIJA  III,04-12-10-003,OBOM UMUIGWE I,5.8569069,6.7955832,21,641,True,-1,False,False,False,False,UNKNOWN,0,21,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3183/ward/18433/pu/10744/10744-1677614336.pdf,38.1639344262295
ANAMBRA,ONITSHA -SOUTH,BRIDGE HEAD II,04-18-02-010,"UGBORIMILI PRIMARY SCHOOL, BLOCK I.",6.1307134,6.7818585,72,127,True,-1,False,False,False,False,UNKNOWN,1,66,1,1,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3189/ward/18524/pu/122288/122288-1677635452.pdf,38.14189189189189
ANAMBRA,IHALA,AMAMU  II,04-12-02-007,OKOHIA C/S II,5.8516439,6.8511814,91,596,True,-1,False,False,False,False,UNKNOWN,0,91,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3183/ward/18425/pu/10645/10645-1677605553.pdf,38.025641025641036
ANAMBRA,IHALA,AMAMU  I,04-12-01-003,OUR LADY OF LOURDES,5.8516439,6.8511814,91,954,True,-1,False,False,False,False,UNKNOWN,0,91,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3183/ward/18424/pu/10625/10625-1677609792.pdf,38.025641025641036
ANAMBRA,ANAMBRA EAST,EZIAGULU-OTU,04-03-04-012,OGBOLIOGBO,6.3092973,6.8672668,54,217,True,-1,False,False,False,False,UNKNOWN,2,49,2,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/8778/result_165330_1677506558_thumb.jpg,38.005181347150256
ANAMBRA,IDEMILI NORTH,UMUOJI,04-10-12-033,SOCIAL AGRIC CENTRE HALL UMUOJI,6.1388139,6.8954258,51,78,True,-1,False,False,False,False,UNKNOWN,1,49,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/10/ward/12/pu/033/033-1677404911.pdf,38.0
ANAMBRA,IDEMILI-SOUTH,ALOR  I,04-11-02-007,NKWO IDE PUBLIC SQUARE II,6.0792092,6.9656677,112,366,True,-1,False,False,False,False,UNKNOWN,10,95,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/10426/result_167377_1677702517_thumb.jpg,38.0
ANAMBRA,IDEMILI-SOUTH,ALOR  I,04-11-02-009,NKWO IDE PUBLIC SQUARE IV,6.0792092,6.9656677,74,281,True,-1,False,False,False,False,UNKNOWN,0,67,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/10428/result_167379_1677702666_thumb.jpg,38.0
ANAMBRA,ORUMBA  SOUTH,AGBUDU,04-20-01-002,"CENTRAL SCHOOL, AGBUDU II",5.9748474,7.1456974,98,249,True,-1,False,False,False,False,UNKNOWN,1,88,5,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/12512/result_170042_1677582405_thumb.jpg,38.0
ANAMBRA,ORUMBA  SOUTH,AGBUDU,04-20-01-001,"CENTRAL SCHOOL, AGBUDU I",5.9748474,7.1456974,136,355,True,-1,False,False,False,False,UNKNOWN,2,124,4,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/12511/result_170041_1677581911_thumb.jpg,38.0
ANAMBRA,ANAMBRA EAST,AGULERI,04-03-01-011,UMUEZE PUBLIC SQUARE,6.3257805,6.8190224,71,301,True,-1,True,False,False,False,UNKNOWN,1,37,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/8742/result_165277_1677609662_thumb.jpg,37.99999999999999
ANAMBRA,AGUATA,EKWULOBIA  I,04-01-06-030,OKPO VILLAGE HALL III,6.0085842,7.1009488,69,144,True,-1,False,False,False,False,UNKNOWN,2,65,1,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/06/pu/030/030-1677364654.pdf,37.92499999999999
ANAMBRA,NNEWI NORTH,OTOLO  III,04-14-05-017,AGU SOCIAL CLUB I,6.0136533,6.9101806,61,216,True,-1,False,False,False,False,UNKNOWN,1,69,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3185/ward/18466/pu/11195/11195-1677774100.pdf,37.887499999999996
ANAMBRA,ANAOCHA,ADAZI ENU  II,04-05-04-006,OBE VILLAGE HALL II,6.0793764,7.0015508,164,478,True,-1,False,False,False,False,UNKNOWN,1,146,2,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/05/ward/04/pu/006/006-1677381283.pdf,37.8125
ANAMBRA,ANAOCHA,AGULU  II,04-05-08-009,OBE VILLAGE HALL I,6.0793764,7.0015508,157,464,True,-1,False,False,False,False,UNKNOWN,0,145,2,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3176/ward/18328/pu/9197/9197-1677596743.pdf,37.8125
ANAMBRA,AWKA SOUTH,AMAWBIA  III,04-07-04-002,EZIEKWECHI SQUARE II,6.2220043,7.0821162,172,637,True,-1,False,False,False,False,UNKNOWN,0,156,8,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/07/ward/04/pu/002/002-1677423593.pdf,37.75471698113208
ANAMBRA,ORUMBA  SOUTH,OGBUNKA  I,04-20-11-004,EZI MGBEMENA SQUARE II,5.999404,7.2005806,59,159,True,-1,False,True,False,False,UNKNOWN,0,57,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3191/ward/18568/pu/12613/12613-1677637872.pdf,37.73563218390806
ANAMBRA,ONITSHA -SOUTH,FEGGE III,04-18-06-003,OSINA HALL I,6.1460361,6.818718,179,766,True,-1,False,False,False,False,UNKNOWN,3,173,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3189/ward/18528/pu/12132/12132-1677738077.pdf,37.69565217391303
ANAMBRA,ANAMBRA EAST,OTUOCHA  II,04-03-12-009,OUR LADY'S PRY. SCHOOL I,6.3092973,6.8672668,130,443,True,-1,False,False,False,False,UNKNOWN,0,119,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/8877/result_165453_1677628082_thumb.jpg,37.673575129533674
ANAMBRA,AWKA SOUTH,MBA-UKWU,04-07-13-014,"COUNCIL SCHOOL, URU I",6.2212592,7.0827159,97,243,True,-1,False,False,False,False,UNKNOWN,1,92,3,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/07/ward/13/pu/014/014-1677415047.pdf,37.651376146789
ANAMBRA,ONITSHA-NORTH,AMERICAN QUARTERS,04-17-01-015,PREMIER PRY. SCHOOL III,6.1623902,6.8029489,125,655,True,-1,False,False,False,False,UNKNOWN,0,107,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/17/ward/01/pu/015/015-1677423826.pdf,37.61
ANAMBRA,OGBARU,OKPOKO I,04-16-09-023,OPEN SPACE OPPOSITE PLAZA GUEST HOUSE.,5.9213455,6.7279918,42,62,True,-1,False,False,False,False,UNKNOWN,0,35,1,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3187/ward/18500/pu/122115/122115-1677681993.pdf,37.609756097560975
ANAMBRA,NNEWI NORTH,URUAGU  I,04-14-08-006,NWAFOR HALL IV,6.0268977,6.9021321,125,509,True,-1,False,False,False,False,UNKNOWN,0,119,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3185/ward/18469/pu/11250/11250-1677766996.pdf,37.58823529411765
ANAMBRA,IHALA,AMAMU  II,04-12-02-002,NDIEZIKE P/S,5.8569069,6.7955832,109,1062,True,-1,False,False,False,False,UNKNOWN,0,94,1,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3183/ward/18425/pu/10640/10640-1677603010.pdf,37.57377049180327
ANAMBRA,IHALA,AMORKA,04-12-03-002,AMORKA TOWN SCHOOL I,5.8569069,6.7955832,31,682,True,-1,False,False,False,False,UNKNOWN,0,94,1,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3183/ward/18426/pu/10650/10650-1677594495.pdf,37.57377049180327
ANAMBRA,ORUMBA NORTH,NDIKELIONWU,04-19-10-010,OKEREKE SQUARE,6.0543288,7.2194466,120,468,True,-1,False,False,False,False,UNKNOWN,0,117,2,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/19/ward/10/pu/010/010-1677410302.pdf,37.52142857142857
ANAMBRA,ANAMBRA WEST,UMUENWELUM-ANAM,04-04-07-011,AMAOKPALUSI SQUARE,6.4901675,6.7922355,41,291,True,-1,False,False,False,False,UNKNOWN,1,37,2,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3175/ward/18317/pu/9055/9055-1677502360.pdf,37.45384615384615
ANAMBRA,AWKA SOUTH,AWKA  V,04-07-09-022,OBU OFU SQUARE I,6.2116033,7.0713572,97,443,True,-1,False,False,False,False,UNKNOWN,1,88,2,1,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3178/ward/18362/pu/9654/9654-1677558698.pdf,37.438596491228076
ANAMBRA,NJIKOKA,NIMO  I,04-13-15-004,AWATOR P/S II,6.178444,6.9880335,161,581,True,-1,False,False,False,False,UNKNOWN,2,150,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/13/ward/15/pu/004/004-1677400463.pdf,37.40559440559441
ANAMBRA,NJIKOKA,ENUGWU-AGIDI  II,04-13-08-003,ACHALLA SQUARE I,6.178444,6.9880335,156,629,True,-1,False,False,False,False,UNKNOWN,3,151,2,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/13/ward/08/pu/003/003-1677400736.pdf,37.4055944055944
ANAMBRA,IDEMILI-SOUTH,OJOTO,04-11-12-020,UDEKWE HALL IV,6.07731,6.8672668,93,434,True,-1,False,False,False,False,UNKNOWN,0,85,1,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3182/ward/18423/pu/10609/10609-1677704997.pdf,37.37704918032788
ANAMBRA,ANAMBRA WEST,NZAM,04-04-03-012,OBODO VILLAGE SQUARE,6.4901675,6.7922355,109,645,True,-1,False,True,False,False,UNKNOWN,0,105,3,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3175/ward/18313/pu/8994/8994-1677548935.pdf,37.376923076923084
ANAMBRA,ANAMBRA WEST,OLUMBANASA - ODE,04-04-04-015,"COMMUNITY SECONDARY SCHOOL, IGBEDOR",6.4678352,6.7012495,65,424,True,-1,False,False,False,False,UNKNOWN,4,59,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3175/ward/18314/pu/9012/9012-1677617682.pdf,37.33333333333333
ANAMBRA,OGBARU,OKPOKO II,04-16-10-007,TRAVELLERS HOTEL I,5.9213455,6.7279918,138,795,True,-1,False,False,False,False,UNKNOWN,0,36,2,0,https://docs.inecelectionresults.net/elections_prod/1292/11728-1677877685.pdf,37.31707317073171
ANAMBRA,NJIKOKA,ENUGWU-AGIDI  II,04-13-08-010,IGBOLO SQUARE II,6.178444,6.9880335,85,278,True,-1,False,False,False,False,UNKNOWN,0,83,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/13/ward/08/pu/010/010-1677403457.pdf,37.251748251748246
ANAMBRA,AWKA NORTH,ACHALLA  II,04-06-02-006,UMUNAGU V SQUARE III,6.3338558,6.9899252,88,579,True,-1,False,False,False,False,UNKNOWN,1,66,3,1,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/06/ward/02/pu/006/006-1677385144.pdf,37.22222222222223
ANAMBRA,AWKA SOUTH,AWKA  IV,04-07-08-005,AFOR AGBALA SQUARE I,6.1338542,7.0787749,140,737,True,-1,False,False,False,False,UNKNOWN,0,125,4,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/9615/result_166290_1677560798_thumb.jpg,37.22222222222222
ANAMBRA,AYAMELUM,IFITE OGWARI  I,04-02-02-007,AMAOKPOLO SQUARE I,6.0454448,7.0955675,124,374,True,-1,False,False,False,False,UNKNOWN,0,111,2,1,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/02/pu/007/007-1677387058.pdf,37.18181818181817
ANAMBRA,OGBARU,OKPOKO IV,04-16-12-012,ARIRI ONWU/OJOTO V,6.120145,6.7899171,53,354,True,-1,False,False,False,False,UNKNOWN,0,48,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3187/ward/18503/pu/11778/11778-1677754877.pdf,37.166666666666664
ANAMBRA,OGBARU,OKPOKO IV,04-16-12-011,ARIRI ONWU/OJOTO IV,6.120145,6.7899171,57,365,True,-1,False,False,False,False,UNKNOWN,0,49,3,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3187/ward/18503/pu/11777/11777-1677753602.pdf,37.166666666666664
ANAMBRA,ONITSHA -SOUTH,ODOAKPU VI,04-18-16-009,MOORE/SAINNEZ I,6.1483617,6.7764566,98,404,True,-1,False,False,False,False,UNKNOWN,2,91,1,1,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3189/ward/18538/pu/12267/12267-1677556360.pdf,37.16438356164384
ANAMBRA,IHALA,OGBOLO,04-12-07-013,OGBOLO PREMIER SCHOOL II,5.8569069,6.7955832,22,349,True,-1,False,False,False,False,UNKNOWN,0,22,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3183/ward/18430/pu/10709/10709-1677639368.pdf,37.147540983606554
